,property_type,region,area_m2,country,state,city,lat,lon,price_brl
14132,apartment,South,73.0,Brasil,Rio Grande do Sul,,-30.046061,-51.225681,655570.24
14133,apartment,South,64.0,Brasil,Rio Grande do Sul,,-30.024611,-51.219997,241293.26
14134,apartment,South,62.0,Brasil,Rio Grande do Sul,,-29.6817251,-53.8146577,272590.73
14135,house,South,219.0,Brasil,Rio Grande do Sul,,-30.088015,-51.237003,1197753.22
14136,house,South,110.0,Brasil,Rio Grande do Sul,,-29.69261899,-53.85135413,323070.49
14137,apartment,South,100.0,Brasil,Rio Grande do Sul,,-30.059143,-51.227844,393742.15
14138,apartment,South,90.0,Brasil,Rio Grande do Sul,,-29.6991456,-53.718306,353358.36
14139,house,South,196.0,Brasil,Rio Grande do Sul,,-30.06694,-51.199432,545181.47
14140,apartment,South,93.0,Brasil,Rio Grande do Sul,,-30.026278,-51.221321,271581.13
14141,apartment,South,94.0,Brasil,Rio Grande do Sul,,-30.056164,-51.191223,656767.99
14142,apartment,South,87.0,Brasil,Rio Grande do Sul,,-30.05175,-51.182068,333166.46
14143,house,South,166.0,Brasil,Rio Grande do Sul,,-30.113007,-51.219631,535085.5
14144,apartment,South,80.0,Brasil,Rio Grande do Sul,,-30.036165,-51.189587,454317.88
14145,apartment,South,66.0,Brasil,Rio Grande do Sul,,-30.031038,-51.217381,276481.35
14146,apartment,South,91.0,Brasil,Rio Grande do Sul,,-30.04122,-51.22538,298840.2
14147,apartment,South,74.0,Brasil,Rio Grande do Sul,,-30.041164,-51.198071,371303.49
14148,apartment,South,88.0,Brasil,Rio Grande do Sul,,-30.038136,-51.188606,656236.96
14149,apartment,South,124.0,Brasil,Rio Grande do Sul,,-30.038136,-51.188606,898314.91
14150,apartment,South,58.0,Brasil,Rio Grande do Sul,,-30.098661,-51.245811,318402.71
14151,apartment,South,69.0,Brasil,Rio Grande do Sul,,-30.078106,-51.205128,429194.89
14152,apartment,South,53.0,Brasil,Rio Grande do Sul,,-29.69887414,-53.81047396,277638.7
14153,apartment,South,69.0,Brasil,Rio Grande do Sul,,-29.76752526,-51.12886906,306795.83
14154,house,South,105.0,Brasil,Rio Grande do Sul,,-30.185879,-51.153313,353358.36
14155,apartment,South,77.0,Brasil,Rio Grande do Sul,,-29.7029243,-52.4295298,355377.54
14156,apartment,South,87.0,Brasil,Rio Grande do Sul,,-30.030441,-51.227158,282686.67
14157,apartment,South,,Brasil,Rio Grande do Sul,,-29.7676734,-50.0225528,807676.27
14158,apartment,South,87.0,Brasil,Rio Grande do Sul,,-30.032043,-51.178146,998127.67
14159,apartment,South,90.0,Brasil,Rio Grande do Sul,,-30.055731,-51.221252,908635.8
14160,apartment,South,64.0,Brasil,Rio Grande do Sul,,-30.093275,-51.202991,302878.6
14161,apartment,South,,Brasil,Rio Grande do Sul,,-30.090792,-51.223923,239550.63
14162,apartment,South,,Brasil,Rio Grande do Sul,,-30.110353,-51.223923,278477.6
14163,apartment,South,124.0,Brasil,Rio Grande do Sul,,-29.33342181,-49.72447091,688708.09
14164,apartment,South,87.0,Brasil,Rio Grande do Sul,,-30.063021,-51.190102,398790.15
14165,apartment,South,146.0,Brasil,Rio Grande do Sul,,-29.99527,-51.116348,645131.42
14166,apartment,South,67.0,Brasil,Rio Grande do Sul,,-30.05175,-51.182068,666332.92
14167,apartment,South,71.0,Brasil,Rio Grande do Sul,,-30.035479,-51.201538,403838.12
14168,house,South,119.0,Brasil,Rio Grande do Sul,,-30.090792,-51.223923,330137.67
14169,apartment,South,73.0,Brasil,Rio Grande do Sul,,-30.021929,-51.191223,383646.22
14170,apartment,South,80.0,Brasil,Rio Grande do Sul,,-30.055332,-51.147655,474509.81
14171,house,South,179.0,Brasil,Rio Grande do Sul,,-30.161753,-51.161156,618839.15
14172,apartment,South,60.0,Brasil,Rio Grande do Sul,,-30.019569,-51.149391,403838.12
14173,apartment,South,74.0,Brasil,Rio Grande do Sul,,-30.028139,-51.217567,646140.99
14174,house,South,116.0,Brasil,Rio Grande do Sul,,-29.6846161,-53.8334393,454317.88
14175,apartment,South,56.0,Brasil,Rio Grande do Sul,,-30.014015,-51.175533,515368.25
14176,apartment,South,71.0,Brasil,Rio Grande do Sul,,-30.039682,-51.219501,369307.22
14177,apartment,South,63.0,Brasil,Rio Grande do Sul,,-30.070068,-51.192532,354335.31
14178,apartment,South,74.0,Brasil,Rio Grande do Sul,,-30.033369,-51.159775,434125.98
14179,apartment,South,102.0,Brasil,Rio Grande do Sul,,-29.33136,-49.803558,625949.09
14180,apartment,South,,Brasil,Rio Grande do Sul,,-29.33136,-49.803558,514893.61
14181,apartment,South,77.0,Brasil,Rio Grande do Sul,,-30.046061,-51.225681,514035.74
14182,house,South,65.0,Brasil,Rio Grande do Sul,,-30.1496646,-51.2215859,252398.8
14183,apartment,South,76.0,Brasil,Rio Grande do Sul,,-30.014015,-51.175533,323070.49
14184,apartment,South,,Brasil,Rio Grande do Sul,,-29.7669851,-51.12981319,251389.23
14185,apartment,South,,Brasil,Rio Grande do Sul,,-30.110353,-51.223923,323070.49
14186,apartment,South,79.0,Brasil,Rio Grande do Sul,,-30.014015,-51.175533,524017.01
14187,apartment,South,105.0,Brasil,Rio Grande do Sul,,-30.05175,-51.182068,806666.67
14188,apartment,South,60.0,Brasil,Rio Grande do Sul,,-30.056164,-51.191223,242302.87
14189,apartment,South,,Brasil,Rio Grande do Sul,,-30.068159,-51.229153,1221365.93
14190,apartment,South,115.0,Brasil,Rio Grande do Sul,,-30.020176,-51.13163,333166.46
14191,apartment,South,64.0,Brasil,Rio Grande do Sul,,-30.104361,-51.252487,529007.65
14192,apartment,South,,Brasil,Rio Grande do Sul,,-30.020874,-51.171539,648782.97
14193,house,South,198.0,Brasil,Rio Grande do Sul,,-30.140226,-51.211555,548970.21
14194,apartment,South,99.0,Brasil,Rio Grande do Sul,,-30.014988,-51.187004,353358.36
14195,apartment,South,121.0,Brasil,Rio Grande do Sul,,-29.6950471,-53.8105419,628820.41
14196,apartment,South,64.0,Brasil,Rio Grande do Sul,,-30.05175,-51.182068,755205.58
14197,apartment,South,80.0,Brasil,Rio Grande do Sul,,-30.015261,-51.165073,503056.32
14198,apartment,South,59.0,Brasil,Rio Grande do Sul,,-30.056608,-51.167461,429078.02
14199,apartment,South,74.0,Brasil,Rio Grande do Sul,,-29.663378,-49.998238,439176.16
14200,apartment,South,113.0,Brasil,Rio Grande do Sul,,-30.0380078,-51.1991348,787484.34
14201,apartment,South,145.0,Brasil,Rio Grande do Sul,,-30.043938,-51.191223,454317.88
14202,house,South,188.0,Brasil,Rio Grande do Sul,,-30.094461,-51.221725,638801.71
14203,house,South,,Brasil,Rio Grande do Sul,,-30.005852,-51.1311,555277.43
14204,apartment,South,130.0,Brasil,Rio Grande do Sul,,-30.032385,-51.191769,1204740.11
14205,apartment,South,62.0,Brasil,Rio Grande do Sul,,-30.055332,-51.147655,398751.99
14206,house,South,,Brasil,Rio Grande do Sul,,-29.9378043,-51.1737786,383646.22
14207,house,South,,Brasil,Rio Grande do Sul,,-30.158951,-51.216072,956206.3
14208,apartment,South,57.0,Brasil,Rio Grande do Sul,,-29.78652226,-51.14350319,287734.66
14209,apartment,South,118.0,Brasil,Rio Grande do Sul,,-30.036743,-51.209606,499063.83
14210,house,South,250.0,Brasil,Rio Grande do Sul,,-30.014015,-51.175533,1117902.99
14211,apartment,South,115.0,Brasil,Rio Grande do Sul,,-30.032318,-51.179379,535085.5
14212,apartment,South,58.0,Brasil,Rio Grande do Sul,,-30.016756,-51.207436,485824.35
14213,apartment,South,69.0,Brasil,Rio Grande do Sul,,-30.017746,-51.144165,313721.63
14214,apartment,South,65.0,Brasil,Rio Grande do Sul,,-30.046061,-51.225681,289753.84
14215,house,South,159.0,Brasil,Rio Grande do Sul,,-30.161753,-51.161156,578454.94
14216,apartment,South,119.0,Brasil,Rio Grande do Sul,,-30.051292,-51.225452,605757.2
14217,apartment,South,,Brasil,Rio Grande do Sul,,-30.0532712,-51.1625581,628820.41
14218,house,South,129.0,Brasil,Rio Grande do Sul,,-30.160891,-51.190681,454317.88
14219,apartment,South,,Brasil,Rio Grande do Sul,,-30.021929,-51.191223,747100.55
14220,apartment,South,99.0,Brasil,Rio Grande do Sul,,-30.027777,-51.162804,718651.91
14221,apartment,South,159.0,Brasil,Rio Grande do Sul,,-30.039728,-51.18372,848408.53
14222,house,South,62.0,Brasil,Rio Grande do Sul,,-30.161716,-51.202991,359325.95
14223,apartment,South,104.0,Brasil,Rio Grande do Sul,,-30.021929,-51.191223,818464.67
14224,apartment,South,86.0,Brasil,Rio Grande do Sul,,-29.76093135,-51.14285946,535085.5
14225,apartment,South,76.0,Brasil,Rio Grande do Sul,,-29.6980565,-53.8087329,392732.58
14226,apartment,South,69.0,Brasil,Rio Grande do Sul,,-30.106045,-51.23962,363454.32
14227,apartment,South,,Brasil,Rio Grande do Sul,,-30.023867,-50.245049,249531.9
14228,apartment,South,90.0,Brasil,Rio Grande do Sul,,-29.33136,-49.803558,656236.96
14229,house,South,174.0,Brasil,Rio Grande do Sul,,-30.048243,-51.205936,938923.66
14230,house,South,75.0,Brasil,Rio Grande do Sul,,-30.090792,-51.223923,481576.96
14231,apartment,South,53.0,Brasil,Rio Grande do Sul,,-30.104843,-51.248154,272590.73
14232,apartment,South,200.0,Brasil,Rio Grande do Sul,,-30.011415,-51.185783,1665832.31
14233,apartment,South,175.0,Brasil,Rio Grande do Sul,,-29.6864839,-53.8092779,848408.53
14234,apartment,South,70.0,Brasil,Rio Grande do Sul,,-30.05175,-51.182068,676428.86
14235,apartment,South,84.0,Brasil,Rio Grande do Sul,,-30.041273,-51.204395,302878.6
14236,house,South,,Brasil,Rio Grande do Sul,,-30.024027,-51.179874,948221.29
14237,house,South,150.0,Brasil,Rio Grande do Sul,,-29.196629,-51.233566,374297.86
14238,apartment,South,62.0,Brasil,Rio Grande do Sul,,-29.99622,-51.135017,480567.38
14239,apartment,South,74.0,Brasil,Rio Grande do Sul,,-30.023874,-51.133713,343262.39
14240,apartment,South,135.0,Brasil,Rio Grande do Sul,,-30.03689,-51.199066,1463913.24
14241,apartment,South,67.0,Brasil,Rio Grande do Sul,,-30.046982,-51.206821,578914.03
14242,apartment,South,,Brasil,Rio Grande do Sul,,-30.120537,-51.225018,269494.46
14243,house,South,161.0,Brasil,Rio Grande do Sul,,-30.006463,-51.1447531,540133.5
14244,apartment,South,112.0,Brasil,Rio Grande do Sul,,-30.007427,-51.153713,898314.91
14245,house,South,76.0,Brasil,Rio Grande do Sul,,-30.1622097,-51.1850867,297941.11
14246,apartment,South,212.0,Brasil,Rio Grande do Sul,,-30.014015,-51.175533,785526.48
14247,apartment,South,,Brasil,Rio Grande do Sul,,-29.1680505,-51.50825788,365828.87
14248,apartment,South,,Brasil,Rio Grande do Sul,,-30.057297,-51.155926,456144.34
14249,apartment,South,54.0,Brasil,Rio Grande do Sul,,-30.046061,-51.225681,309419.57
14250,apartment,South,98.0,Brasil,Rio Grande do Sul,,-29.763708,-51.155926,434125.98
14251,apartment,South,116.0,Brasil,Rio Grande do Sul,,-30.030844,-51.234386,590891.57
14252,house,South,,Brasil,Rio Grande do Sul,,-30.107187,-51.238651,686524.82
14253,apartment,South,77.0,Brasil,Rio Grande do Sul,,-30.041164,-51.198071,383646.22
14254,house,South,100.0,Brasil,Rio Grande do Sul,,-30.088015,-51.237003,494073.18
14255,house,South,221.0,Brasil,Rio Grande do Sul,,-29.6927907,-53.7821632,706716.72
14256,house,South,194.0,Brasil,Rio Grande do Sul,,-30.0260208,-51.1484338,688708.09
14257,apartment,South,69.0,Brasil,Rio Grande do Sul,,-30.006578,-51.1507,427954.32
14258,apartment,South,58.0,Brasil,Rio Grande do Sul,,-29.70682,-53.8195954,239550.63
14259,apartment,South,148.0,Brasil,Rio Grande do Sul,,-30.032043,-51.178146,1312473.95
14260,apartment,South,65.0,Brasil,Rio Grande do Sul,,-29.7071394,-53.7173366,269494.46
14261,apartment,South,,Brasil,Rio Grande do Sul,,-30.043938,-51.191223,705707.14
14262,apartment,South,94.0,Brasil,Rio Grande do Sul,,-30.005852,-51.1311,408886.09
14263,apartment,South,97.0,Brasil,Rio Grande do Sul,,-30.031038,-51.217381,420211.75
14264,apartment,South,76.0,Brasil,Rio Grande do Sul,,-30.014015,-51.175533,429078.02
14265,apartment,South,90.0,Brasil,Rio Grande do Sul,,-30.004568,-51.16246,798502.15
14266,apartment,South,56.0,Brasil,Rio Grande do Sul,,-30.045074,-51.136372,342454.71
14267,house,South,,Brasil,Rio Grande do Sul,,-30.128674,-51.234386,369307.22
14268,apartment,South,90.0,Brasil,Rio Grande do Sul,,-30.047504,-51.204636,529007.65
14269,apartment,South,79.0,Brasil,Rio Grande do Sul,,-29.7077193,-53.7310484,282686.67
14270,apartment,South,66.0,Brasil,Rio Grande do Sul,,-30.048243,-51.205936,439176.16
14271,apartment,South,64.0,Brasil,Rio Grande do Sul,,-29.33136,-49.803558,353358.36
14272,house,South,85.0,Brasil,Rio Grande do Sul,,-30.1604881,-51.1810693,279475.72
14273,apartment,South,69.0,Brasil,Rio Grande do Sul,,-30.105619,-51.242771,353358.36
14274,house,South,231.0,Brasil,Rio Grande do Sul,,-30.004272,-51.145504,865122.91
14275,apartment,South,124.0,Brasil,Rio Grande do Sul,,-30.023867,-50.245049,519026.39
14276,apartment,South,67.0,Brasil,Rio Grande do Sul,,-30.060946,-51.166382,279475.72
14277,apartment,South,163.0,Brasil,Rio Grande do Sul,,-30.031038,-51.217381,628820.41
14278,house,South,137.0,Brasil,Rio Grande do Sul,,-30.161753,-51.161156,464129.36
14279,apartment,South,53.0,Brasil,Rio Grande do Sul,,-30.081381,-51.205845,242302.87
14280,apartment,South,64.0,Brasil,Rio Grande do Sul,,-30.039682,-51.219501,398790.15
14281,apartment,South,56.0,Brasil,Rio Grande do Sul,,-30.019091,-51.1663542,440183.55
14282,house,South,113.0,Brasil,Rio Grande do Sul,,-29.8958873,-51.150844,393742.15
14283,apartment,South,83.0,Brasil,Rio Grande do Sul,,-30.050968,-51.202202,748595.73
14284,apartment,South,59.0,Brasil,Rio Grande do Sul,,-30.068159,-51.229153,429078.02
14285,house,South,161.0,Brasil,Rio Grande do Sul,,-29.9786015,-51.1760304,696620.79
14286,apartment,South,93.0,Brasil,Rio Grande do Sul,,-30.019997,-51.170139,948221.29
14287,apartment,South,,Brasil,Rio Grande do Sul,,-30.084469,-51.212692,519026.39
14288,apartment,South,176.0,Brasil,Rio Grande do Sul,,-30.021929,-51.191223,1497191.5
14289,apartment,South,85.0,Brasil,Rio Grande do Sul,,-30.068159,-51.229153,897316.78
14290,apartment,South,94.0,Brasil,Rio Grande do Sul,,-30.0115122,-51.1416131,438164.37
14291,apartment,South,,Brasil,Rio Grande do Sul,,-29.69703169,-53.8031155,393742.15
14292,apartment,South,61.0,Brasil,Rio Grande do Sul,,-30.072315,-51.196423,457142.47
14293,apartment,South,236.0,Brasil,Rio Grande do Sul,,-30.019669,-51.200359,1004547.35
14294,apartment,South,89.0,Brasil,Rio Grande do Sul,,-30.031361,-51.15786,793511.5
14295,apartment,South,143.0,Brasil,Rio Grande do Sul,,-30.032043,-51.178146,1413433.48
14296,house,South,151.0,Brasil,Rio Grande do Sul,,-30.161716,-51.202991,434125.98
14297,apartment,South,99.0,Brasil,Rio Grande do Sul,,-30.056164,-51.191223,568932.77
14298,apartment,South,116.0,Brasil,Rio Grande do Sul,,-30.0880832,-51.2378258,598876.59
14299,apartment,South,83.0,Brasil,Rio Grande do Sul,,-30.006578,-51.1507,555277.43
14300,house,South,144.0,Brasil,Rio Grande do Sul,,-29.7064964,-52.3961932,698639.97
14301,apartment,South,64.0,Brasil,Rio Grande do Sul,,-30.039379,-51.21991,302878.6
14302,apartment,South,74.0,Brasil,Rio Grande do Sul,,-30.005852,-51.1311,550222.37
14303,house,South,100.0,Brasil,Rio Grande do Sul,,-30.0753527,-51.0270004,249531.9
14304,house,South,,Brasil,Rio Grande do Sul,,-29.33136,-49.803558,1312473.95
14305,apartment,South,66.0,Brasil,Rio Grande do Sul,,-29.975916,-51.193546,343262.39
14306,apartment,South,68.0,Brasil,Rio Grande do Sul,,-30.060946,-51.166382,333166.46
14307,apartment,South,79.0,Brasil,Rio Grande do Sul,,-30.0289739,-51.1994458,1201418.46
14308,house,South,219.0,Brasil,Rio Grande do Sul,,-29.14435,-51.536037,424030.02
14309,apartment,South,120.0,Brasil,Rio Grande do Sul,,-29.6993687,-53.8125363,514893.61
14310,house,South,249.0,Brasil,Rio Grande do Sul,,-30.084679,-51.202564,1009595.32
14311,apartment,South,161.0,Brasil,Rio Grande do Sul,,-30.105785,-51.250889,1233725.51
14312,house,South,238.0,Brasil,Rio Grande do Sul,,-30.1021135,-51.2520687,948221.29
14313,apartment,South,80.0,Brasil,Rio Grande do Sul,,-30.045778,-51.171303,489082.54
14314,apartment,South,80.0,Brasil,Rio Grande do Sul,,-30.0448466,-51.191507,439173.95
14315,apartment,South,109.0,Brasil,Rio Grande do Sul,,-30.110956,-51.253216,793786.96
14316,house,South,,Brasil,Rio Grande do Sul,,-29.33136,-49.803558,807676.27
14317,house,South,,Brasil,Rio Grande do Sul,,-30.05175,-51.182068,1312473.95
14318,apartment,South,54.0,Brasil,Rio Grande do Sul,,-30.107187,-51.238651,414222.98
14319,apartment,South,89.0,Brasil,Rio Grande do Sul,,-30.019569,-51.149391,323070.49
14320,apartment,South,104.0,Brasil,Rio Grande do Sul,,-30.045439,-51.203999,562944.0
14321,apartment,South,67.0,Brasil,Rio Grande do Sul,,-30.055332,-51.147655,296443.91
14322,house,South,204.0,Brasil,Rio Grande do Sul,,-30.128086,-51.218689,798502.15
14323,apartment,South,224.0,Brasil,Rio Grande do Sul,,-30.032043,-51.178146,1387397.48
14324,apartment,South,67.0,Brasil,Rio Grande do Sul,,-30.04974,-51.193836,501768.76
14325,apartment,South,,Brasil,Rio Grande do Sul,,-29.7052783,-53.7238311,242302.87
14326,apartment,South,93.0,Brasil,Rio Grande do Sul,,-30.019091,-51.1663542,765707.38
14327,apartment,South,90.0,Brasil,Rio Grande do Sul,,-30.021929,-51.191223,803492.76
14328,apartment,South,115.0,Brasil,Rio Grande do Sul,,-29.6892554,-53.8037749,479101.27
14329,apartment,South,220.0,Brasil,Rio Grande do Sul,,-30.038136,-51.188606,988146.4
14330,apartment,South,91.0,Brasil,Rio Grande do Sul,,-30.055977,-51.208221,691702.46
14331,apartment,South,66.0,Brasil,Rio Grande do Sul,,-30.046982,-51.206821,676428.86
14332,house,South,,Brasil,Rio Grande do Sul,,-30.161753,-51.161156,648782.97
14333,apartment,South,72.0,Brasil,Rio Grande do Sul,,-29.7001107,-53.8049833,299849.81
14334,apartment,South,58.0,Brasil,Rio Grande do Sul,,-30.088015,-51.237003,249531.9
14335,apartment,South,73.0,Brasil,Rio Grande do Sul,,-30.056164,-51.191223,399251.07
14336,apartment,South,184.0,Brasil,Rio Grande do Sul,,-30.032043,-51.178146,1432709.49
14337,apartment,South,62.0,Brasil,Rio Grande do Sul,,-30.008984,-51.20121,434125.98
14338,apartment,South,79.0,Brasil,Rio Grande do Sul,,-30.050968,-51.202202,580517.3
14339,apartment,South,118.0,Brasil,Rio Grande do Sul,,-30.023415,-51.20953,693698.74
14340,apartment,South,119.0,Brasil,Rio Grande do Sul,,-29.6855627,-53.8010601,363454.32
14341,apartment,South,158.0,Brasil,Rio Grande do Sul,,-30.041164,-51.198071,969211.52
14342,apartment,South,249.0,Brasil,Rio Grande do Sul,,-30.032043,-51.178146,1187771.93
14343,apartment,South,162.0,Brasil,Rio Grande do Sul,,-30.031609,-51.166382,785465.16
14344,apartment,South,61.0,Brasil,Rio Grande do Sul,,-29.76737625,-51.12882614,262494.77
14345,house,South,166.0,Brasil,Rio Grande do Sul,,-30.1438956,-51.2161205,476106.9
14346,house,South,,Brasil,Rio Grande do Sul,,-30.119474,-51.250092,259513.19
14347,house,South,147.0,Brasil,Rio Grande do Sul,,-29.997314,-51.120647,398252.92
14348,apartment,South,91.0,Brasil,Rio Grande do Sul,,-30.019569,-51.149391,352348.75
14349,apartment,South,104.0,Brasil,Rio Grande do Sul,,-30.05175,-51.182068,757196.48
14350,apartment,South,,Brasil,Rio Grande do Sul,,-30.13772,-51.213364,254308.94
14351,apartment,South,59.0,Brasil,Rio Grande do Sul,,-30.03809,-51.20953,272590.73
14352,apartment,South,71.0,Brasil,Rio Grande do Sul,,-30.04974,-51.193836,393742.15
14353,apartment,South,155.0,Brasil,Rio Grande do Sul,,-30.0300876,-51.1794505,1322519.16
14354,house,South,,Brasil,Rio Grande do Sul,,-30.006653,-51.108894,399251.07
14355,apartment,South,124.0,Brasil,Rio Grande do Sul,,-29.76993268,-51.14685059,353358.36
14356,house,South,250.0,Brasil,Rio Grande do Sul,,-29.7098528,-53.7280093,797580.31
14357,house,South,156.0,Brasil,Rio Grande do Sul,,-29.99527,-51.116348,648782.97
14358,apartment,South,68.0,Brasil,Rio Grande do Sul,,-29.975916,-51.193546,474509.81
14359,apartment,South,145.0,Brasil,Rio Grande do Sul,,-30.105785,-51.250889,1161465.26
14360,house,South,86.0,Brasil,Rio Grande do Sul,,-30.034061,-51.135494,383646.22
14361,apartment,South,61.0,Brasil,Rio Grande do Sul,,-30.070068,-51.192532,272590.73
14362,apartment,South,101.0,Brasil,Rio Grande do Sul,,-29.178246,-51.209484,449157.45
14363,apartment,South,87.0,Brasil,Rio Grande do Sul,,-30.029697,-51.202991,358406.32
14364,house,South,203.0,Brasil,Rio Grande do Sul,,-30.022793,-51.144161,788520.85
14365,apartment,South,66.0,Brasil,Rio Grande do Sul,,-30.071451,-51.206734,349344.66
14366,house,South,159.0,Brasil,Rio Grande do Sul,,-30.055965,-51.203663,529007.65
14367,apartment,South,94.0,Brasil,Rio Grande do Sul,,-30.038923,-51.191185,625949.09
